timestamp,MACD
2025-06-30 10:02:00+00:00,-0.02010537564931525
2025-06-30 10:03:00+00:00,-0.019693379597061522
2025-06-30 10:04:00+00:00,-0.019943885486640056
2025-06-30 10:05:00+00:00,-0.01831742844301587
2025-06-30 10:06:00+00:00,-0.01603667231546524
2025-06-30 10:07:00+00:00,-0.013269280223337176
2025-06-30 10:08:00+00:00,-0.010949878667130264
2025-06-30 10:09:00+00:00,-0.009805619571331192
2025-06-30 10:10:00+00:00,-0.008797375327372237
2025-06-30 10:11:00+00:00,-0.007109464591195547
2025-06-30 10:12:00+00:00,-0.004908287067511452
2025-06-30 10:13:00+00:00,-0.0047232244826531655
2025-06-30 10:14:00+00:00,-0.0029289649135186835
2025-06-30 10:15:00+00:00,-0.0014898274743018192
2025-06-30 10:16:00+00:00,-0.00034532005070886385
2025-06-30 10:17:00+00:00,0.0
2025-06-30 10:18:00+00:00,0.0
2025-06-30 10:19:00+00:00,0.0
2025-06-30 10:20:00+00:00,0.0
2025-06-30 10:21:00+00:00,0.0
2025-06-30 10:22:00+00:00,0.0
2025-06-30 10:23:00+00:00,0.0
2025-06-30 10:24:00+00:00,0.0
2025-06-30 10:25:00+00:00,0.0
2025-06-30 10:26:00+00:00,0.0
2025-06-30 10:27:00+00:00,0.0
2025-06-30 10:28:00+00:00,0.0
2025-06-30 10:29:00+00:00,0.0
2025-06-30 10:30:00+00:00,-7.691310775470583e-05
2025-06-30 10:31:00+00:00,-0.0005555322072083868
2025-06-30 10:32:00+00:00,-0.0013230482286346046
2025-06-30 10:33:00+00:00,-0.0003138593767211262
2025-06-30 10:34:00+00:00,0.0
2025-06-30 10:35:00+00:00,0.0
2025-06-30 10:36:00+00:00,0.0
2025-06-30 10:37:00+00:00,0.0
2025-06-30 10:38:00+00:00,0.0
2025-06-30 10:39:00+00:00,0.0
2025-06-30 10:40:00+00:00,0.0
2025-06-30 10:41:00+00:00,0.0
2025-06-30 10:42:00+00:00,0.0
2025-06-30 10:43:00+00:00,0.0
2025-06-30 10:44:00+00:00,0.0
2025-06-30 10:45:00+00:00,0.0
2025-06-30 10:46:00+00:00,0.0
2025-06-30 10:47:00+00:00,0.0
2025-06-30 10:48:00+00:00,-0.0018603811826523042
2025-06-30 10:49:00+00:00,-0.003048928138049689
2025-06-30 10:50:00+00:00,-0.003945380275322208
2025-06-30 10:51:00+00:00,-0.004602767217338766
2025-06-30 10:52:00+00:00,-0.005863081576844564
2025-06-30 10:53:00+00:00,-0.00678369161261827
2025-06-30 10:54:00+00:00,-0.007427660254748503
2025-06-30 10:55:00+00:00,-0.007847548390266468
2025-06-30 10:56:00+00:00,-0.008884810623047912
2025-06-30 10:57:00+00:00,-0.00879850826271067
2025-06-30 10:58:00+00:00,-0.00942834535062076
2025-06-30 10:59:00+00:00,-0.010612082723191918
2025-06-30 11:00:00+00:00,-0.010620856075227891
2025-06-30 11:01:00+00:00,-0.009708973589500403
2025-06-30 11:02:00+00:00,-0.011277054564047262
2025-06-30 11:03:00+00:00,-0.012377094591808913
2025-06-30 11:04:00+00:00,-0.012300179005677592
2025-06-30 11:05:00+00:00,-0.009706582133283348
2025-06-30 11:06:00+00:00,-0.006766224673338428
2025-06-30 11:07:00+00:00,-0.004784278234087225
2025-06-30 11:08:00+00:00,-0.0031769495055087305
2025-06-30 11:09:00+00:00,-0.0022803022166684173
2025-06-30 11:10:00+00:00,-0.0015518144295008085
2025-06-30 11:11:00+00:00,-0.00016565659705491953
2025-06-30 11:12:00+00:00,-0.002268630869671995
2025-06-30 11:13:00+00:00,-0.003092686144576362
2025-06-30 11:14:00+00:00,-0.0037030692101609475
2025-06-30 11:15:00+00:00,-0.005734530937210991
2025-06-30 11:16:00+00:00,-0.004867618832342657
2025-06-30 11:17:00+00:00,-0.004132942752089974
2025-06-30 11:18:00+00:00,-0.0019148011763725492
2025-06-30 11:19:00+00:00,-0.00015511987144734007
