timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2016-01-04 01:00:00-04:00,SPY,200.49,201.03,198.59,201.0192,225903783.0,655489.0,199.753436
2016-01-05 01:00:00-04:00,SPY,201.405,201.9,200.05,201.36,112719152.0,418709.0,201.08538
2016-01-06 01:00:00-04:00,SPY,198.33,200.06,197.6,198.82,153948196.0,548386.0,198.839872
2016-01-07 01:00:00-04:00,SPY,195.33,197.44,193.59,194.05,216191953.0,796451.0,195.202134
2016-01-08 01:00:00-04:00,SPY,195.19,195.85,191.58,191.923,216105404.0,754102.0,193.673322
2016-01-11 01:00:00-04:00,SPY,193.01,193.41,189.82,192.11,205368067.0,701548.0,191.73331
2016-01-12 01:00:00-04:00,SPY,193.82,194.55,191.14,193.6608,175844276.0,635749.0,192.886175
2016-01-13 01:00:00-04:00,SPY,194.45,194.86,188.38,188.83,223632834.0,812694.0,191.02704
2016-01-14 01:00:00-04:00,SPY,189.55,193.26,187.66,191.93,243821116.0,824320.0,190.932282
2016-01-15 01:00:00-04:00,SPY,186.77,188.76,185.52,187.81,333774073.0,1104776.0,187.392956
2016-01-19 01:00:00-04:00,SPY,189.96,190.11,186.2,188.06,207102007.0,700807.0,188.292481
2016-01-20 01:00:00-04:00,SPY,185.03,187.495,181.02,185.65,293247287.0,1102479.0,184.047582
2016-01-21 01:00:00-04:00,SPY,186.21,188.87,184.64,186.69,199821181.0,805415.0,187.015691
2016-01-22 01:00:00-04:00,SPY,189.78,190.76,188.88,190.52,171389049.0,613543.0,189.957634
2016-01-25 01:00:00-04:00,SPY,189.93,190.15,187.41,187.64,135298156.0,489715.0,188.906784
2016-01-26 01:00:00-04:00,SPY,188.42,190.53,188.02,190.2,143190788.0,498828.0,189.66909
2016-01-27 01:00:00-04:00,SPY,189.58,191.56,187.06,188.13,189479992.0,744100.0,189.290563
2016-01-28 01:00:00-04:00,SPY,189.96,190.2,187.16,189.11,145256707.0,618989.0,188.96069
2016-01-29 01:00:00-04:00,SPY,190.01,193.88,189.88,193.7208,226671934.0,637145.0,192.41367
2016-02-01 01:00:00-04:00,SPY,192.53,194.58,191.84,193.65,139106693.0,488411.0,193.202223
2016-02-02 01:00:00-04:00,SPY,191.96,191.97,189.54,190.16,183818148.0,575174.0,190.665085
2016-02-03 01:00:00-04:00,SPY,191.41,191.78,187.1,191.3,206689208.0,885130.0,189.533173
2016-02-04 01:00:00-04:00,SPY,190.71,192.75,189.96,191.6,140494107.0,638013.0,191.286811
2016-02-05 01:00:00-04:00,SPY,190.99,191.6696,187.2,187.95,183498109.0,666599.0,188.62584
2016-02-08 01:00:00-04:00,SPY,185.77,186.12,182.8,185.42,193210895.0,769589.0,184.364566
2016-02-09 01:00:00-04:00,SPY,183.36,186.94,183.2,185.43,187349355.0,786774.0,185.058705
2016-02-10 01:00:00-04:00,SPY,186.41,188.34,185.12,185.27,149270874.0,657626.0,186.662159
2016-02-11 01:00:00-04:00,SPY,182.34,184.1,181.09,182.86,220503168.0,877027.0,182.644101
2016-02-12 01:00:00-04:00,SPY,184.96,186.65,183.96,186.63,132827109.0,521864.0,185.601668
2016-02-16 01:00:00-04:00,SPY,188.77,189.81,187.63,189.78,124806967.0,447874.0,189.045341
