timestamp,prev_open,prev_close,prev_high,prev_low,macd_hist,ema_10,ema_20,ema_50,ema_100,ema_150,ema_200,target
2016-01-05 01:00:00-04:00,656.29,636.99,657.715,627.51,0.0,636.99,636.99,636.99,636.99,636.99,636.99,-1
2016-01-06 01:00:00-04:00,646.86,633.79,646.91,627.65,-0.20421652421646286,636.4081818181818,636.6852380952381,636.8645098039216,636.9266336633664,636.9476158940398,636.9581592039801,1
2016-01-07 01:00:00-04:00,622.0,632.65,639.79,620.31,-0.39379680359734265,635.7248760330577,636.3009297052154,636.6992349096502,636.8419478482502,636.8906938292181,636.9152919482191,1
2016-01-08 01:00:00-04:00,621.8,607.94,630.0,605.21,-2.0675500503646074,630.6730803906835,633.5998887809092,635.5714217759385,636.2696320492751,636.5072409308179,636.6269805855503,-1
2016-01-11 01:00:00-04:00,619.66,607.05,624.14,606.0,-3.0589641320158916,626.3779748651046,631.0713279446321,634.4529346474702,635.6910254740419,636.1170787992841,636.3326822712663,1
2016-01-12 01:00:00-04:00,612.48,617.74,619.85,598.57,-2.8247491346540787,624.8074339805402,629.801677664191,633.7975254456087,635.3355596230708,635.8736737820751,636.1476804576218,-1
2016-01-13 01:00:00-04:00,625.25,617.89,625.99,612.2415,-2.500811514103846,623.549718711351,628.6672321723632,633.1737009183299,634.9901029968713,635.6354794273457,635.966011995357,-1
2016-01-14 01:00:00-04:00,620.88,581.81,620.88,579.16,-4.444032941717275,615.9606789456508,624.2046386321382,631.159438137219,633.9370316503986,634.9225591700298,635.4271462043585,1
2016-01-15 01:00:00-04:00,580.25,593.0,602.25,569.88,-4.6796090416228076,611.7860100464416,621.2327682862203,629.6629895828182,633.1263973602917,634.3672934856585,635.0049855456086,1
2016-01-19 01:00:00-04:00,572.24,570.18,584.62,565.3,-5.99228981512559,604.2212809470885,616.3705998780088,627.3303233246685,631.8799340462265,633.5171306580339,634.3599608138115,1
2016-01-20 01:00:00-04:00,577.09,574.48,584.0,566.45,-6.166873352465725,598.8137753203451,612.381018937246,625.2577616256618,630.7433016888754,632.7351819075964,633.7641403082015,1
2016-01-21 01:00:00-04:00,564.36,571.77,578.45,547.18,-6.052273904834802,593.8967252621005,608.5133028479845,623.1602023462241,629.5755135366204,631.9276960545156,633.147283190707,1
2016-01-22 01:00:00-04:00,573.58,575.02,588.81,568.22,-5.368280024209431,590.464593396264,605.3234644815097,621.2723512738231,628.4952063378754,631.1739517359129,632.5689022634363,1
2016-01-25 01:00:00-04:00,588.73,596.38,600.1,584.1079,-3.1952835456504705,591.5401218696705,604.4717059594612,620.296180635634,627.8592616579174,630.7131046930531,632.2088136837007,1
2016-01-26 01:00:00-04:00,597.99,596.53,608.5,594.56,-1.5492111036258507,592.4473724388213,603.7153530109412,619.3641735518836,627.2388802389487,630.2603483395027,631.8538006122211,-1
2016-01-27 01:00:00-04:00,603.45,601.25,604.5,590.38,-0.024516587777860366,594.0478501772174,603.4805574860895,618.6538138047509,626.7242489470883,629.8761053151385,631.5492851832438,-1
2016-01-28 01:00:00-04:00,601.99,583.35,603.39,578.78,-0.09932608782775532,592.1027865086323,601.5633615350333,617.2693505182901,625.8653529283341,629.25986550964,631.0696903057986,1
2016-01-29 01:00:00-04:00,608.37,635.35,638.06,597.55,3.288329005209569,599.9659162343355,604.7811366269349,617.9783955960042,626.0531677218324,629.340529542625,631.1122804520097,1
2016-02-01 01:00:00-04:00,571.98,587.0,593.0,570.0,2.257006017230111,597.6084769190018,603.0876950434173,616.7635565530237,625.2798376679348,628.7797278268285,630.6733522883081,-1
2016-02-02 01:00:00-04:00,578.15,574.81,581.8,570.31,0.8125193834995343,593.463299297365,600.3945812297585,615.1183190411404,624.2804349418371,628.0648969946852,630.1174980366832,-1
2016-02-03 01:00:00-04:00,570.0,552.1,571.56,550.09,-1.4884215622292682,585.9426994251168,595.7950973031147,612.647012412076,622.8511193984344,627.0587394185967,629.3412045238804,-1
2016-02-04 01:00:00-04:00,553.5,531.07,556.0,521.9,-4.094946262910778,575.9658449841864,589.6308023218658,609.4479138861124,621.0336714895545,625.7873653865623,628.3633815932944,1
2016-02-05 01:00:00-04:00,525.0,536.26,538.99,519.2201,-5.073734253013228,568.746600441607,584.5478687674024,606.5777996160688,619.354984925405,624.601572467535,627.4469300351523,-1
2016-02-08 01:00:00-04:00,529.28,502.13,529.45,499.19,-7.478725198250537,556.6344912704056,576.6985479324117,602.4818074742623,617.0336980951989,622.9794324348525,626.1999954079369,1
2016-02-09 01:00:00-04:00,486.47,488.1,493.5,475.21,-9.351778355962658,544.1736746757864,568.2605909864677,597.9962463968402,614.4805555586604,621.1929498860466,624.8258661003952,1
2016-02-10 01:00:00-04:00,478.01,482.07,498.38,474.0,-10.261378767115815,532.882097462007,560.0519632734708,593.4501190871601,611.858564359479,619.3502618080856,623.4054097212868,1
2016-02-11 01:00:00-04:00,491.76,490.48,504.66,486.0,-9.574508081910402,525.1726251961875,553.4260620093307,589.4120752013891,609.4550284315685,617.6433709232103,622.0827688285377,1
2016-02-12 01:00:00-04:00,491.17,503.82,509.3,484.0,-7.586563815347123,521.2903297059715,548.7016751512992,586.0555232327072,607.3632456903493,616.1357766063467,620.9060248600946,1
2016-02-16 01:00:00-04:00,510.7,507.08,516.75,501.4932,-5.513333895090593,518.7066333957949,544.7377060892708,582.9584438902481,605.3774388449958,614.6913292340771,619.773427597805,-1
2016-02-17 01:00:00-04:00,519.48,521.1,524.45,511.66,-2.79608665176913,519.1417909601957,542.4864959855307,580.5326225612187,603.7085786698474,613.4517089793211,618.7916024475782,1
2016-02-18 01:00:00-04:00,528.74,534.1,537.48,519.39,0.12365441240314468,521.8614653310692,541.6877820821468,578.7117354019553,602.3301909734148,612.40069296635,617.948899935662,-1
2016-02-19 01:00:00-04:00,541.19,525.0,541.2,523.73,1.6066048255112548,522.4321079981476,540.0984695028947,576.6053928371728,600.7989000630502,611.243067893948,617.0240352596853,1
2016-02-22 01:00:00-04:00,520.71,534.9,535.95,515.35,3.3201378178338246,524.6989974530297,539.6033771692856,574.9698872357151,599.4939713489304,610.2319014317766,616.206880679987,1
2016-02-23 01:00:00-04:00,542.2,559.5,560.65,541.08,6.018921665182461,531.0264524615698,541.4982936293537,574.3632249911773,598.7020115202387,609.5599557174485,615.6426331110318,-1
2016-02-24 01:00:00-04:00,555.55,552.94,556.91,545.33,7.19149020763771,535.0107338321934,542.5879799503676,573.523098520935,597.7958330742933,608.8100225291379,615.0187263139071,1
2016-02-25 01:00:00-04:00,545.75,554.04,554.27,533.1501,7.818441028087655,538.4706004081582,543.678648526523,572.7590554416827,596.9293809342083,608.0845917671625,614.4119728182463,-1
2016-02-26 01:00:00-04:00,555.52,555.15,559.39,545.2946,8.053361800788622,541.5032185157659,544.7711581906638,572.0685042478912,596.1020664602636,607.3834713464054,613.8223014469205,-1
2016-02-29 01:00:00-04:00,560.12,555.23,562.5,553.17,7.946163365047619,543.9989969674448,545.7672383629815,571.4081707479738,595.2927186095653,606.6926968914862,613.2392934723242,1
2016-03-01 01:00:00-04:00,554.0,552.52,564.81,552.51,7.433988560840518,545.5482702460912,546.4103585188881,570.6674581696219,594.4457340826433,605.9751777273606,612.6351213979729,1
2016-03-02 01:00:00-04:00,556.29,579.04,579.25,556.0,8.543278213858994,551.6376756558927,549.5179434218511,570.9957931433623,594.1406700414028,605.6184204064684,612.3008415830677,-1
2016-03-03 01:00:00-04:00,581.75,580.21,585.0,573.7,8.97346994209972,556.8326437184577,552.4409964292938,571.3571345887207,593.8648151890977,605.2818850368463,611.9815297265199,-1
2016-03-04 01:00:00-04:00,577.96,577.49,579.866,573.11,8.686761820755109,560.588526678738,554.8266158169802,571.5976391146531,593.540561422977,604.9137805992722,611.6383304257585,-1
2016-03-07 01:00:00-04:00,581.07,575.14,581.4,571.065,7.9695581241039575,563.2342491007856,556.7612238344107,571.7365552278039,593.1761938700469,604.5194258893481,611.2751629588355,-1
2016-03-08 01:00:00-04:00,573.54,562.8,573.63,555.55,6.36442244725803,563.1552947188246,557.3363453739906,571.3861020816156,592.574685080541,603.9668507120057,610.7928230288969,1
2016-03-09 01:00:00-04:00,557.87,560.26,571.35,554.74,4.897799371133744,562.6288774972201,557.6147886717058,570.9497843529249,591.934790326471,603.3879520270784,610.2900088694054,-1
2016-03-10 01:00:00-04:00,559.56,559.47,560.35,550.125,3.6953939510282234,562.0545361340891,557.7914754648767,570.4995967312416,591.2919231912933,602.8062572982429,609.7843371393616,-1
2016-03-11 01:00:00-04:00,566.74,558.93,567.0,547.9,2.7291589836099783,561.4864386551637,557.8999063729837,570.0458870555066,590.6510930290896,602.2251148174715,609.2783238344924,-1
2016-03-14 00:00:00-04:00,566.95,569.61,570.06,562.73,2.6714165968321146,562.9634498087703,559.0151533850805,570.0287934454867,590.2344377215828,601.7931265417435,608.883614144597,1
2016-03-15 00:00:00-04:00,567.0,573.37,576.89,563.05,2.7384197780889377,564.8555498435393,560.3822816341204,570.1598211535069,589.9004884597693,601.416661289535,608.530244849626,1
2016-03-16 00:00:00-04:00,571.0,577.02,581.52,567.0,2.86683729156798,567.0672680538048,561.9668262403947,570.4288477749379,589.6454292823482,601.0935267029187,608.2167100750029,-1
2016-03-17 00:00:00-04:00,576.64,574.27,581.32,571.14,2.612049109912167,568.3768556803857,563.1385570746428,570.5794811955286,589.3409653361631,600.7382482035423,607.8789318653014,-1
2016-03-18 00:00:00-04:00,569.51,559.44,571.4,555.01,1.3535606727714393,566.7519728294064,562.7863135437244,570.142638795704,588.7488670126747,600.1912515385948,607.3969524437562,-1
2016-03-21 00:00:00-04:00,561.0,552.08,562.33,546.09,0.005577313974210796,564.084341405878,561.7666646347983,569.4343000194019,588.0227508342059,599.5540164188783,606.8465350065048,1
2016-03-22 00:00:00-04:00,548.91,553.98,555.24,538.58,-0.7368973576828268,562.247188422991,561.0250775267223,568.8282490382489,587.3486369563009,598.9503870623369,606.3204998323108,1
2016-03-23 00:00:00-04:00,545.11,560.48,562.76,545.05,-0.7656883740251419,561.9258814369927,560.9731653813202,568.5008667230235,586.8165847393444,598.4408455118423,605.8643754558699,1
2016-03-24 00:00:00-04:00,561.0,569.63,572.48,558.1,-0.17478506111031855,563.3266302666303,561.7976258211944,568.5451464593756,586.4762563286644,598.0592449090365,605.5038344065578,1
2016-03-28 00:00:00-04:00,567.11,582.95,583.55,567.08,1.0400725524532688,566.8945156726975,563.8121376477472,569.110042676655,586.406429470671,597.8591224599102,605.279418143806,-1
2016-03-29 00:00:00-04:00,584.4,579.87,584.75,575.56,1.5333475677582338,569.2536946412979,565.3414578717714,569.5320017873744,586.276995223727,597.6208559372624,605.0265881125243,1
2016-03-30 00:00:00-04:00,580.15,593.86,595.85,576.5,2.634363010548423,573.7275683428801,568.0575095030313,570.4860409329675,586.4271537341482,597.5710432758417,604.9154777830465,1
2016-03-31 00:00:00-04:00,596.71,598.69,603.24,595.0,3.4680072837972,578.2661922805382,570.9748895503617,571.5920785434394,586.669982373076,597.5858638947047,604.853532730479,-1
2016-04-01 00:00:00-04:00,599.28,593.64,600.75,592.21,3.451944668858056,581.0614300477131,573.1334714979463,572.4567029142848,586.8080025241042,597.5336007967616,604.7419552903747,1
2016-04-04 00:00:00-04:00,590.49,598.5,599.03,588.3,3.5287096350541516,584.232079129947,575.5493313552847,573.4780086823522,587.0395272265971,597.5464007862084,604.6798462825103,-1
2016-04-05 00:00:00-04:00,599.0,593.19,599.5,590.55,3.002564700292165,585.8607920154111,577.2293950357339,574.251027949711,587.1613187666645,597.4887001135435,604.5655194538286,-1
2016-04-06 00:00:00-04:00,590.77,586.14,593.47,585.25,2.008222719457896,585.9115571035181,578.0780240799497,574.7172621477615,587.1410946326711,597.3383862047549,604.3821809518006,1
2016-04-07 00:00:00-04:00,587.52,602.08,602.39,587.5,2.2351398957058493,588.8512739937876,580.3639265485259,575.7903106909865,587.436914540935,597.40118903648,604.3592736786484,-1
2016-04-08 00:00:00-04:00,598.76,591.43,599.6,589.08,1.5136172616932466,589.3201332676443,581.4178383058093,576.4036318403597,587.5159855401245,597.3221004399703,604.2306241893086,-1
2016-04-11 00:00:00-04:00,594.32,594.6,597.86,589.0,1.113964611723854,590.2801090371635,582.6732822766845,577.1172149054437,587.6562630541814,597.2860461295071,604.1347970829473,1
2016-04-12 00:00:00-04:00,596.14,595.93,604.0,594.91,0.817040832294591,591.3073619394974,583.9358268217621,577.8549711836616,587.8200994293461,597.2680852536196,604.0531573109778,-1
2016-04-13 00:00:00-04:00,598.4,603.17,604.06,592.31,0.9753709457270325,593.464205223225,585.7676528387371,578.8477174117534,588.1240578564878,597.346256309863,604.0443696760427,1
2016-04-14 00:00:00-04:00,607.68,614.82,616.81,605.29,1.6899582830507782,597.3470770008204,588.5345430445717,580.258395160312,588.652690374181,597.5776966236396,604.1515898782711,1
2016-04-15 00:00:00-04:00,615.07,620.75,624.38,615.07,2.34684822898676,601.602153909762,591.6026818022315,581.8463012324567,589.2882806638012,597.8846145491542,604.3167481879401,-1
