timestamp,prev_open,prev_close,prev_high,prev_low,macd_hist,ema_10,ema_20,ema_50,ema_100,ema_150,ema_200,target
2016-01-05 01:00:00-04:00,109.43,109.5,109.6,108.12,0.0,109.5,109.5,109.5,109.5,109.5,109.5,-1
2016-01-06 01:00:00-04:00,110.04,109.31,110.18,108.8,-0.012125356125363852,109.46545454545453,109.48190476190476,109.49254901960784,109.49623762376237,109.4974834437086,109.49810945273633,1
2016-01-07 01:00:00-04:00,107.43,108.26,108.89,107.41,-0.08607057410248217,109.24628099173553,109.3655328798186,109.44421376393694,109.47175767081657,109.48109293452042,109.48578995569419,1
2016-01-08 01:00:00-04:00,105.96,104.87,107.29,104.81,-0.34402411440817376,108.45059353869271,108.93738689126445,109.26483283201785,109.38063375654298,109.4200188559175,109.43986169742857,-1
2016-01-11 01:00:00-04:00,105.67,104.01,106.29,103.9,-0.5415453654806378,107.64321289529403,108.46811194923926,109.05876095625244,109.2742845732451,109.34836297703119,109.38583322282729,-1
2016-01-12 01:00:00-04:00,104.79,104.33,105.06,102.73,-0.6142953033239626,107.04081055069511,108.0740060493117,108.8733193501249,109.17637794803233,109.28189459322945,109.33552642459021,-1
2016-01-13 01:00:00-04:00,105.31,105.54,106.08,104.08,-0.5468295032488009,106.76793590511417,107.83267213985346,108.74260094423765,109.10437046391287,109.23233307543835,109.29775999250475,-1
2016-01-14 01:00:00-04:00,106.0,101.9,106.23,101.74,-0.7032851982639949,105.88285664963887,107.2676557455817,108.47426365230677,108.96170966264727,109.13521608106169,109.22415044034054,1
2016-01-15 01:00:00-04:00,102.3,104.07,104.98,100.67,-0.6195053262506777,105.55324634970452,106.96311710314535,108.30154743064769,108.86484412477306,109.06812712634563,109.17286536133219,1
2016-01-19 01:00:00-04:00,100.57,100.84,101.94,99.51,-0.7327457409546378,104.69629246794005,106.37996309332198,108.00893772748503,108.70593632032211,108.95914531010264,109.08995127813485,-1
2016-01-20 01:00:00-04:00,102.2,101.06,102.37,99.88,-0.7416973888622664,104.03514838286004,105.87329994157702,107.73643036562288,108.55453164071177,108.85452086890923,109.01005126541709,1
2016-01-21 01:00:00-04:00,99.48,100.75,101.83,97.25,-0.7169464814200888,103.4378486768855,105.38536661380778,107.46245270422591,108.39998645970758,108.74717622163892,108.92786170058707,1
2016-01-22 01:00:00-04:00,101.19,100.85,102.349,99.82,-0.644569640458946,102.96733073563357,104.95342693630226,107.20314083347195,108.25048177733713,108.64257786108742,108.84748496724791,-1
2016-01-25 01:00:00-04:00,102.84,103.77,103.81,102.5305,-0.3647009840765738,103.113270601882,104.84071960903539,107.0685078596103,108.16175936590471,108.57804040597368,108.79696272876784,-1
2016-01-26 01:00:00-04:00,103.46,102.23,103.99,102.14,-0.25324720831385683,102.95267594699436,104.59207964627011,106.87876245335109,108.04429878440165,108.49396040059655,108.73161981604379,-1
2016-01-27 01:00:00-04:00,102.65,103.15,103.59,101.76,-0.09562655347338422,102.98855304754085,104.45473872757772,106.7325364747883,107.94738197678973,108.42317946813831,108.67608131041152,-1
2016-01-28 01:00:00-04:00,102.54,100.58,102.99,100.15,-0.1398378228755892,102.55063431162432,104.08571599161793,106.49126053460053,107.80149322477408,108.3192962963749,108.59552328742235,-1
2016-01-29 01:00:00-04:00,102.19,102.0,102.29,100.26,-0.05328460714414196,102.45051898223808,103.8870763733686,106.31513267049856,107.68661217081817,108.2355970076812,108.52989619003507,1
2016-02-01 01:00:00-04:00,102.0,104.13,104.17,101.94,0.1561239796575542,102.7558791672857,103.9102119568573,106.2294411932241,107.61618420703958,108.18121823936755,108.48611612844269,1
2016-02-02 01:00:00-04:00,103.62,104.41,104.8,103.23,0.31313987259765397,103.05662840959738,103.95781081810898,106.15809055819571,107.55269541086058,108.13126832891237,108.44555775900545,-1
2016-02-03 01:00:00-04:00,103.97,102.15,103.97,101.84,0.2662754322678851,102.89178688057967,103.78563835924146,106.00091053630568,107.44571134331878,108.05204623184068,108.3829153932442,-1
2016-02-04 01:00:00-04:00,102.8,101.66,102.83,99.88,0.2064298296500251,102.66782562956519,103.58319661074228,105.83067875056821,107.33114280186692,107.9673833678428,108.3160207127144,1
2016-02-05 01:00:00-04:00,101.35,101.65,102.455,100.44,0.17174707467053607,102.48276642418969,103.39908264781444,105.66673056427142,107.21864492460223,107.88370941595085,108.2496921484088,-1
2016-02-08 01:00:00-04:00,101.29,98.12,101.33,97.72,-0.07037559053024856,101.68953616524611,102.89631287183212,105.37078034606469,107.03847373797645,107.75438876143494,108.14889919170821,-1
2016-02-09 01:00:00-04:00,96.33,96.62,97.05,94.84,-0.30011484472409045,100.76780231701954,102.2985687888005,105.02761248935627,106.83216732732345,107.60691341360136,108.03418377686535,1
2016-02-10 01:00:00-04:00,95.36,96.32,97.78,95.18,-0.43278388645505705,99.95911098665235,101.72918128510521,104.68613748977369,106.62400559806952,107.45741787169936,107.91762473430948,1
2016-02-11 01:00:00-04:00,97.5,96.69,98.69,96.62,-0.45391223240583356,99.36472717089737,101.24925925795235,104.37256347056689,106.42729261592952,107.3148030654517,107.80590707526163,1
2016-02-12 01:00:00-04:00,95.45,96.55,97.32,95.19,-0.43553389908860773,98.85295859437056,100.80171075719498,104.0657962756427,106.23170266313883,107.17222289239936,107.69390799988591,-1
2016-02-16 01:00:00-04:00,97.68,98.02,98.12,96.73,-0.2896178585771141,98.70151157721227,100.53678592317641,103.8287062256175,106.06909468961132,107.05100139713579,107.59765020884227,-1
2016-02-17 01:00:00-04:00,99.44,100.23,100.23,98.85,-0.023527645062242808,98.97941856317368,100.50756821620723,103.68758049127956,105.95346905219327,106.96065700776975,107.52434025651549,1
2016-02-18 01:00:00-04:00,101.01,102.5,102.64,100.7,0.30781920733617385,99.61952427896028,100.69732362418749,103.64100870730782,105.88508352640726,106.90157545799798,107.47434682112728,-1
2016-02-19 01:00:00-04:00,102.81,101.33,102.84,101.2,0.4424635614564698,99.93051986460387,100.75757851712203,103.55038091486438,105.79488385261702,106.82777975656755,107.41320904181258,1
2016-02-22 01:00:00-04:00,100.91,101.63,101.94,100.615,0.5395638227386876,100.2395162528577,100.84066627739612,103.4750718593795,105.71241090504044,106.7589349915799,107.35566467323733,-1
2016-02-23 01:00:00-04:00,102.54,103.28,103.38,102.48,0.6929660888922531,100.79233147961084,101.07298377478698,103.46742198254108,105.66424435246539,106.7128563824199,107.3151107958917,-1
2016-02-24 01:00:00-04:00,102.67,101.58,102.96,101.51,0.6582471769926921,100.9355439378634,101.12127103433107,103.39340543420614,105.583368226674,106.64487152967263,107.2580450168281,1
2016-02-25 01:00:00-04:00,100.44,102.55,102.68,99.77,0.6763304618614172,101.2290814037064,101.25734045963287,103.3603307112961,105.5233015291161,106.59063482067035,107.2111987977552,-1
2016-02-26 01:00:00-04:00,102.76,103.56,103.56,101.84,0.7275723976644646,101.65288478485068,101.47664136823926,103.36816087948057,105.4844242711138,106.55049396211842,107.17486846145913,-1
2016-02-29 01:00:00-04:00,104.28,103.43,104.3659,103.1835,0.7225009251160864,101.97599664215056,101.66267552364504,103.37058594303036,105.44374260237886,106.50916291626255,107.1376060887083,-1
2016-03-01 01:00:00-04:00,103.31,102.5,104.1,102.5,0.6296982973468569,102.07126997994136,101.74242071186931,103.33644531781349,105.38545066965848,106.45606142068293,107.0914607544923,1
2016-03-02 01:00:00-04:00,103.45,105.79,105.79,103.16,0.7546476797328816,102.74740271086111,102.12790445359605,103.43266314848748,105.39346154748702,106.44723941511097,107.07851089623865,-1
2016-03-03 01:00:00-04:00,105.63,105.83,105.85,105.01,0.8004023483139333,103.30787494525,102.48048498182499,103.52667635835073,105.40210587327935,106.43906405861944,107.06608790224624,-1
2016-03-04 01:00:00-04:00,105.71,105.63,105.75,104.87,0.7769802510328155,103.73007950065909,102.78043879307975,103.6091596384154,105.40661862826393,106.42834797837283,107.05179847038309,-1
2016-03-07 01:00:00-04:00,105.76,105.67,106.35,104.97,0.7249726662857636,104.08279231872108,103.05563509850073,103.68997690749715,105.41183410097156,106.41830363428842,107.03804923187182,-1
2016-03-08 01:00:00-04:00,105.12,105.02,105.74,104.27,0.6120880279313483,104.25319371531724,103.24271747007208,103.74213467583061,105.40407500986322,106.39978305635083,107.01796914001241,-1
2016-03-09 01:00:00-04:00,104.3,104.15,105.2138,103.97,0.4515294725676984,104.23443122162318,103.32912533006521,103.7581293944255,105.37924184135107,106.36998460527333,106.98943213364413,-1
2016-03-10 01:00:00-04:00,104.57,104.82,104.84,103.96,0.36675664967868804,104.34089827223714,103.47111339386852,103.79977137895783,105.36816774548274,106.34945500785248,106.96784574425465,-1
2016-03-11 01:00:00-04:00,105.31,104.66,105.86,103.31,0.28012421358696127,104.39891676819401,103.58434068969058,103.83350583468498,105.35414462180981,106.32707812033127,106.94488210500833,-1
2016-03-14 00:00:00-04:00,105.8,106.49,106.49,105.46,0.32322631467076446,104.77911371943145,103.86107014781528,103.93768207646204,105.37663680751653,106.32923602602226,106.94035591490876,-1
2016-03-15 00:00:00-04:00,106.08,106.67,106.92,106.06,0.3393481834666562,105.12291122498935,104.12858727659477,104.04483179895374,105.40224795984294,106.33374945614118,106.9376658063027,-1
2016-03-16 00:00:00-04:00,106.27,106.63,106.75,105.95,0.32290090116295134,105.39692736590038,104.36681705977622,104.14621094409281,105.4265598814302,106.33767330440422,106.93460445499622,1
2016-03-17 00:00:00-04:00,106.37,107.58,107.86,106.34,0.34934563034512267,105.7938496630094,104.67283448265468,104.28086933844212,105.46920226001573,106.35412796262403,106.94102630121517,-1
2016-03-18 00:00:00-04:00,107.26,107.52,107.77,106.87,0.3360358951559841,106.10769517882586,104.94399310335423,104.40789407026791,105.50981211625304,106.36956997636412,106.9467872335414,-1
2016-03-21 00:00:00-04:00,107.46,107.37,107.635,106.8,0.2919970666610283,106.33720514631207,105.17504137922526,104.52405508712016,105.5466475198916,106.382820705154,106.95099830584446,-1
2016-03-22 00:00:00-04:00,107.16,107.79,107.89,107.12,0.26671697396010585,106.6013496651644,105.42408505739428,104.6521313582135,105.59107034127989,106.40145884150958,106.9593465814082,1
2016-03-23 00:00:00-04:00,107.18,108.12,108.37,107.16,0.24816822599199617,106.87746790786179,105.68083886145197,104.788126206911,105.64114815630404,106.42422097605913,106.97089537164294,-1
2016-03-24 00:00:00-04:00,107.91,107.23,107.99,106.99,0.15638773506956882,106.9415646518869,105.82837801750416,104.88388596350273,105.67261056905049,106.43489354591266,106.97347352714898,-1
2016-03-28 00:00:00-04:00,106.67,107.26,107.29,106.53,0.08187410282226626,106.99946198790747,105.96472296821806,104.97706690611047,105.7040440231287,106.44582210821845,106.9763245368291,-1
2016-03-29 00:00:00-04:00,107.56,107.11,107.58,106.92,0.010415343679299083,107.01955980828791,106.07379697124492,105.06071134116496,105.731884735542,106.45461916638774,106.97765464094026,1
2016-03-30 00:00:00-04:00,106.93,108.83,108.9,106.73,0.06393259871365498,107.34873075223555,106.33629249779302,105.20852658268791,105.79323355265997,106.48608116418394,106.99608593804534,-1
2016-03-31 00:00:00-04:00,109.48,109.36,110.04,109.13,0.11688820003690159,107.71441607001091,106.62426464086036,105.37132946179818,105.86386259122116,106.52414631432721,107.01960747100011,-1
2016-04-01 00:00:00-04:00,109.3,109.2,109.69,109.03,0.12241514768261741,107.98452223909983,106.86957277030224,105.52147340447277,105.92992471812767,106.55958808499838,107.04130291904987,1
2016-04-04 00:00:00-04:00,108.58,110.36,110.4,108.39,0.18188530967625027,108.41642728653622,107.20199441122583,105.71121954547384,106.01764898113504,106.60992466665404,107.07432478055188,-1
2016-04-05 00:00:00-04:00,110.31,109.94,110.435,109.68,0.17080204696364087,108.69344050716599,107.46275684825194,105.87705407310231,106.09531929834029,106.65403162471159,107.10283896183992,-1
2016-04-06 00:00:00-04:00,109.08,108.88,109.5,108.74,0.0748456701797271,108.72736041495398,107.59773238651367,105.99481665847085,106.15046149045236,106.68351464954985,107.12052215624948,1
2016-04-07 00:00:00-04:00,109.0,110.67,110.71,108.99,0.11243241505106916,109.08056761223507,107.89032930208379,106.17815718166808,106.23995730252261,106.7363157800194,107.15584034374949,-1
2016-04-08 00:00:00-04:00,110.04,109.08,110.225,108.61,0.01579108222008041,109.0804644100105,108.0036312733139,106.29195493924973,106.29619577177958,106.76735795511848,107.17498621097587,-1
2016-04-11 00:00:00-04:00,109.77,109.0,110.02,108.615,-0.06358702963142049,109.06583451728133,108.09852353299829,106.39815278476937,106.34973644956612,106.79692937293149,107.1931455521602,-1
2016-04-12 00:00:00-04:00,109.48,108.6,110.02,108.585,-0.14826048194656738,108.98113733232108,108.14628319652226,106.48449973438626,106.39429612383215,106.82081110309133,107.20714410388001,-1
2016-04-13 00:00:00-04:00,108.66,109.51,109.72,108.015,-0.14787517356042112,109.07729418098998,108.27616098732967,106.60314680362602,106.45599323029091,106.85642949907688,107.23005809289614,-1
2016-04-14 00:00:00-04:00,110.33,110.91,111.08,110.21,-0.06258918762775867,109.41051342080996,108.52700279806018,106.77204300740539,106.54419138414653,106.9101191745858,107.26667443028026,-1
2016-04-15 00:00:00-04:00,110.91,110.92,111.33,110.0,-0.017123833406839983,109.68496552611724,108.75490729348303,106.93470798750714,106.63084105970798,106.96323017889593,107.30302592848643,-1
2016-04-18 00:00:00-04:00,110.83,110.64,111.055,110.36,-0.017468742512208646,109.85860815773228,108.93443993219893,107.08001355662451,106.71023034565435,107.0119291169238,107.33622965059105,-1
2016-04-19 00:00:00-04:00,110.33,111.23,111.265,110.25,0.009052625846151185,110.10795212905367,109.15306470056093,107.2427581230314,106.7997307348493,107.06779760544136,107.37497363416726,-1
2016-04-20 00:00:00-04:00,111.44,110.55,111.44,109.88,-0.03004610333523572,110.18832446922573,109.28610615765037,107.37245388291251,106.87399349257507,107.113919491462,107.40656593631485,-1
2016-04-21 00:00:00-04:00,110.54,110.64,111.15,110.17,-0.05901653610393254,110.27044729300286,109.41504842835033,107.50059294632771,106.94856787886071,107.16062254455522,107.43873940958535,-1
2016-04-22 00:00:00-04:00,110.58,110.65,111.05,110.15,-0.08509097342353589,110.33945687609325,109.53266286374554,107.62409910529526,107.02186356442782,107.2068394644949,107.47069225128102,-1
2016-04-25 00:00:00-04:00,109.21,108.98,109.72,108.12,-0.21500312748329642,110.09228289862175,109.48002830529359,107.67727168940132,107.06063854335004,107.23032503450159,107.48571023883048,-1
2016-04-26 00:00:00-04:00,108.62,108.98,108.99,108.45,-0.29612300674570835,109.89004964432688,109.43240656193228,107.72835907413068,107.09864570090747,107.25349953735588,107.500578793668,-1
2016-04-27 00:00:00-04:00,109.2,108.45,109.39,108.12,-0.37555683290491326,109.62822243626744,109.33884403222444,107.75665871828242,107.1254051919786,107.26934722560283,107.51002577084543,-1
2016-04-28 00:00:00-04:00,107.34,107.58,107.83,106.69,-0.47061185692632024,109.25581835694608,109.1713350767745,107.7497309254086,107.13440706936517,107.27346183188624,107.51072203183205,-1
2016-04-29 00:00:00-04:00,107.69,106.28,108.3335,106.0705,-0.5968439795293494,108.71476047386497,108.8959698313674,107.69209441852983,107.11748811749655,107.26030339702683,107.49847604146557,-1
2016-05-02 00:00:00-04:00,106.22,105.72,106.495,104.88,-0.6874146076834987,108.17025856952587,108.59349651409431,107.61475738250905,107.08981508546691,107.2399020275298,107.480779762446,-1
2016-05-03 00:00:00-04:00,105.97,106.72,106.87,105.5525,-0.6497631275101796,107.90657519324843,108.41506827465676,107.57966885770479,107.08249201446756,107.23301590795987,107.47320981456097,-1
2016-05-04 00:00:00-04:00,105.96,105.73,106.4399,105.45,-0.6592344761150424,107.51083424902143,108.15934748659421,107.5071328240693,107.05570999437909,107.2131084124902,107.4558644432718,-1
2016-05-05 00:00:00-04:00,105.12,105.05,105.4811,104.7902,-0.6764589926286563,107.06340984010845,107.86321915453763,107.41077467410581,107.01599296478743,107.18445796994067,107.43192549358751,-1
2016-05-06 00:00:00-04:00,105.43,105.02,105.66,104.81,-0.6546168386065939,106.69188077827054,107.59243637791499,107.31701880453303,106.97646835162332,107.15578965245801,107.40792623494485,1
2016-05-09 00:00:00-04:00,104.51,105.58,105.6,104.4,-0.5702890283032567,106.4897206367668,107.40077577049452,107.24890042004155,106.94881551297732,107.13491826633275,107.38973791419915,-1
2016-05-10 00:00:00-04:00,105.61,105.88,106.37,105.54,-0.4665098108918011,106.37886233917283,107.25593998282837,107.19521805062816,106.927650849354,107.11829683234158,107.37471564639617,1
