timestamp,prev_open,prev_close,prev_high,prev_low,macd_hist,ema_10,ema_20,ema_50,ema_100,ema_150,ema_200,target
2016-01-05 01:00:00-04:00,102.61,105.35,105.368,102.0,0.0,105.35,105.35,105.35,105.35,105.35,105.35,-1
2016-01-06 01:00:00-04:00,105.75,102.71,105.85,102.41,-0.1684786324786387,104.86999999999999,105.09857142857142,105.2464705882353,105.29772277227721,105.31503311258278,105.32373134328357,1
2016-01-07 01:00:00-04:00,100.56,100.7,102.37,99.87,-0.39313535442082637,104.11181818181817,104.67965986394557,105.06817762399078,105.20667875698459,105.25390684619096,105.27772406623598,1
2016-01-08 01:00:00-04:00,98.68,96.45,100.13,96.43,-0.7832820698522187,102.7187603305785,103.895882734046,104.73020987403035,105.03327917763835,105.13729880849307,105.18988601582568,-1
2016-01-11 01:00:00-04:00,98.55,96.96,99.11,96.76,-0.9511452335679554,101.67171299774604,103.23532247366067,104.42549576132328,104.87341226322967,105.0289902150031,105.10799660273288,-1
2016-01-12 01:00:00-04:00,98.97,98.53,99.06,97.34,-0.9010711329627148,101.1004924527013,102.78719652378823,104.19429984911451,104.74780013920531,104.94291087440703,105.04254390021813,-1
2016-01-13 01:00:00-04:00,100.55,99.96,100.69,98.8399,-0.7239038938792434,100.89313018857378,102.51793971199886,104.02824887463944,104.6529922156567,104.87691205487847,104.99197132409657,-1
2016-01-14 01:00:00-04:00,100.32,97.39,101.19,97.3,-0.7299852690944397,100.2561974270149,102.0295645013323,103.76792538935946,104.50917058762388,104.77774765680061,104.91632981838417,1
2016-01-15 01:00:00-04:00,97.96,99.52,100.48,95.74,-0.5489977258665231,100.12234334937581,101.79055835834828,103.60134007997283,104.41037513044321,104.70810861498869,104.86263499432064,1
2016-01-19 01:00:00-04:00,96.2,97.13,97.71,95.36,-0.5474512383571626,99.57828092221656,101.34669565755321,103.34756203762096,104.26620928627602,104.60773631545243,104.78569335258611,-1
2016-01-20 01:00:00-04:00,98.41,96.66,98.65,95.5,-0.5346783310118273,99.04768439090446,100.90034369016719,103.08530470281231,104.11559128060719,104.50246828478419,104.70484068241113,1
2016-01-21 01:00:00-04:00,95.1,96.79,98.1897,93.42,-0.4760292597531659,98.63719631983093,100.50888238634175,102.83843000858438,103.97053006712983,104.40031638697249,104.62608604875531,-1
2016-01-22 01:00:00-04:00,97.06,96.3,97.88,94.94,-0.43018236354415973,98.21225153440713,100.1080364447854,102.5820209886399,103.81863838263222,104.29302742820465,104.54323942140452,1
2016-01-25 01:00:00-04:00,98.63,101.42,101.46,98.37,-0.035765426054079175,98.79547852815128,100.23298535480583,102.53645153810501,103.77114059287713,104.25497408478473,104.51216241223632,-1
