symbol,timestamp,open,high,low,close,volume,trade_count,vwap,dollar_volume
PCG,2025-07-01 10:18:00-04:00,13.83,13.84,13.825,13.835,37597.0,155.0,13.833735,520154.49500000005
PCG,2025-07-01 10:19:00-04:00,13.83,13.8301,13.81,13.8108,136644.0,432.0,13.819438,1887162.9552
PCG,2025-07-01 10:20:00-04:00,13.81,13.84,13.8,13.825,234960.0,426.0,13.825888,3248322.0
PCG,2025-07-01 10:21:00-04:00,13.825,13.85,13.825,13.839,132341.0,359.0,13.836175,1831467.0990000002
PCG,2025-07-01 10:22:00-04:00,13.8399,13.84,13.8201,13.84,86523.0,300.0,13.834029,1197478.32
PCG,2025-07-01 10:23:00-04:00,13.83,13.84,13.83,13.835,15395.0,58.0,13.835824,212989.825
PCG,2025-07-01 10:24:00-04:00,13.84,13.845,13.8346,13.835,24016.0,179.0,13.839315,332261.36000000004
PCG,2025-07-01 10:25:00-04:00,13.835,13.845,13.835,13.845,70662.0,227.0,13.839397,978315.39
PCG,2025-07-01 10:26:00-04:00,13.85,13.855,13.84,13.85,80514.0,207.0,13.846583,1115118.9
PCG,2025-07-01 10:27:00-04:00,13.8499,13.855,13.84,13.845,59009.0,194.0,13.846403,816979.605
PCG,2025-07-01 10:28:00-04:00,13.845,13.86,13.84,13.86,54473.0,126.0,13.850436,754995.7799999999
PCG,2025-07-01 10:29:00-04:00,13.855,13.86,13.85,13.855,30056.0,66.0,13.85605,416425.88
PCG,2025-07-01 10:30:00-04:00,13.855,13.885,13.8506,13.8819,163912.0,555.0,13.863806,2275409.9928
PCG,2025-07-01 10:31:00-04:00,13.8846,13.91,13.88,13.9,123736.0,272.0,13.896302,1719930.4000000001
PCG,2025-07-01 10:32:00-04:00,13.9092,13.9092,13.895,13.9048,84652.0,201.0,13.901311,1177069.1295999999
PCG,2025-07-01 10:33:00-04:00,13.905,13.925,13.9,13.925,49163.0,201.0,13.908602,684594.775
PCG,2025-07-01 10:34:00-04:00,13.925,13.93,13.91,13.915,65330.0,234.0,13.919691,909066.95
PCG,2025-07-01 10:35:00-04:00,13.92,13.925,13.91,13.915,61527.0,188.0,13.916926,856148.205
PCG,2025-07-01 10:36:00-04:00,13.915,13.9365,13.9101,13.9312,144054.0,483.0,13.925199,2006845.0848
PCG,2025-07-01 10:37:00-04:00,13.935,13.96,13.935,13.9518,73341.0,126.0,13.95173,1023238.9638
PCG,2025-07-01 10:38:00-04:00,13.96,13.99,13.96,13.99,131097.0,337.0,13.975571,1834047.03
PCG,2025-07-01 10:39:00-04:00,13.99,13.99,13.965,13.9701,197251.0,418.0,13.977569,2755616.1951
PCG,2025-07-01 10:40:00-04:00,13.975,13.995,13.97,13.995,132498.0,251.0,13.981892,1854309.51
PCG,2025-07-01 10:41:00-04:00,14.0,14.02,14.0,14.015,97464.0,158.0,14.012256,1365957.96
PCG,2025-07-01 10:42:00-04:00,14.015,14.035,14.01,14.035,144570.0,350.0,14.02331,2029039.95
PCG,2025-07-01 10:43:00-04:00,14.0324,14.035,14.0,14.005,118098.0,381.0,14.013732,1653962.49
PCG,2025-07-01 10:44:00-04:00,14.005,14.005,13.99,14.005,52186.0,163.0,13.996747,730864.93
PCG,2025-07-01 10:45:00-04:00,14.005,14.0199,13.99,14.0199,69127.0,220.0,14.003848,969153.6272999999
PCG,2025-07-01 10:46:00-04:00,14.01,14.025,14.01,14.015,59288.0,147.0,14.018777,830921.3200000001
PCG,2025-07-01 10:47:00-04:00,14.015,14.03,14.01,14.01,52078.0,145.0,14.019524,729612.78
PCG,2025-07-01 10:48:00-04:00,14.01,14.025,14.01,14.025,16691.0,92.0,14.017364,234091.275
PCG,2025-07-01 10:49:00-04:00,14.025,14.045,14.01,14.01,118605.0,298.0,14.033527,1661656.05
PCG,2025-07-01 10:50:00-04:00,14.01,14.03,14.0,14.025,84148.0,193.0,14.016916,1180175.7
PCG,2025-07-01 10:51:00-04:00,14.025,14.025,14.0,14.0,55932.0,164.0,14.013111,783048.0
PCG,2025-07-01 10:52:00-04:00,14.005,14.0099,13.99,13.99,25186.0,142.0,13.997563,352352.14
PCG,2025-07-01 10:53:00-04:00,13.9952,14.009,13.99,14.0,53262.0,154.0,13.999296,745668.0
PCG,2025-07-01 10:54:00-04:00,14.0,14.03,14.0,14.03,123313.0,288.0,14.013492,1730081.39
PCG,2025-07-01 10:55:00-04:00,14.025,14.03,14.01,14.025,81163.0,227.0,14.01977,1138311.075
PCG,2025-07-01 10:56:00-04:00,14.025,14.05,14.025,14.045,83213.0,255.0,14.040585,1168726.585
PCG,2025-07-01 10:57:00-04:00,14.0446,14.0593,14.04,14.0449,52207.0,214.0,14.050283,733242.0943
PCG,2025-07-01 10:58:00-04:00,14.045,14.06,14.045,14.055,8756.0,107.0,14.052901,123065.58
PCG,2025-07-01 10:59:00-04:00,14.055,14.065,14.045,14.045,68755.0,305.0,14.05556,965663.975
PCG,2025-07-01 11:00:00-04:00,14.045,14.05,14.04,14.045,18497.0,111.0,14.047316,259790.365
PCG,2025-07-01 11:01:00-04:00,14.05,14.0565,14.045,14.05,24975.0,181.0,14.050659,350898.75
PCG,2025-07-01 11:02:00-04:00,14.055,14.07,14.055,14.065,115998.0,293.0,14.064001,1631511.8699999999
PCG,2025-07-01 11:03:00-04:00,14.06,14.07,14.0501,14.055,68821.0,175.0,14.060668,967279.155
PCG,2025-07-01 11:04:00-04:00,14.055,14.07,14.055,14.065,101247.0,199.0,14.0618,1424039.055
PCG,2025-07-01 11:05:00-04:00,14.06,14.07,14.06,14.065,58334.0,103.0,14.061528,820467.71
PCG,2025-07-01 11:06:00-04:00,14.065,14.08,14.06,14.075,52770.0,158.0,14.070617,742737.75
PCG,2025-07-01 11:07:00-04:00,14.075,14.11,14.075,14.105,88587.0,306.0,14.092174,1249519.635
PCG,2025-07-01 11:08:00-04:00,14.1082,14.14,14.105,14.135,183788.0,432.0,14.118457,2597843.38
PCG,2025-07-01 11:09:00-04:00,14.135,14.15,14.125,14.1431,154916.0,412.0,14.135803,2190992.4796
PCG,2025-07-01 11:10:00-04:00,14.145,14.157,14.135,14.155,109644.0,201.0,14.144511,1552010.8199999998
PCG,2025-07-01 11:11:00-04:00,14.15,14.165,14.13,14.13,183277.0,439.0,14.144151,2589704.0100000002
PCG,2025-07-01 11:12:00-04:00,14.12,14.135,14.12,14.13,26612.0,142.0,14.130578,376027.56
PCG,2025-07-01 11:13:00-04:00,14.13,14.16,14.13,14.15,115091.0,295.0,14.147555,1628537.6500000001
PCG,2025-07-01 11:14:00-04:00,14.15,14.165,14.14,14.165,101306.0,230.0,14.154979,1434999.49
PCG,2025-07-01 11:15:00-04:00,14.165,14.18,14.16,14.175,41517.0,181.0,14.171364,588503.475
PCG,2025-07-01 11:16:00-04:00,14.175,14.18,14.17,14.175,21601.0,96.0,14.173788,306194.175
PCG,2025-07-01 11:17:00-04:00,14.175,14.2,14.175,14.1902,102701.0,263.0,14.185062,1457347.7302
PCG,2025-07-01 11:18:00-04:00,14.195,14.2,14.19,14.195,51154.0,176.0,14.195698,726131.03
PCG,2025-07-01 11:19:00-04:00,14.195,14.2,14.19,14.195,40135.0,148.0,14.194133,569716.325
PCG,2025-07-01 11:20:00-04:00,14.195,14.2,14.1906,14.195,22304.0,101.0,14.19435,316605.28
PCG,2025-07-01 11:21:00-04:00,14.195,14.215,14.18,14.2,242704.0,591.0,14.196884,3446396.8
PCG,2025-07-01 11:22:00-04:00,14.195,14.2,14.19,14.19,16757.0,111.0,14.195683,237781.83
PCG,2025-07-01 11:23:00-04:00,14.1948,14.21,14.19,14.2,32500.0,152.0,14.199073,461500.0
PCG,2025-07-01 11:24:00-04:00,14.2006,14.2058,14.195,14.205,59028.0,200.0,14.202193,838492.74
PCG,2025-07-01 11:25:00-04:00,14.2,14.2093,14.195,14.2093,34090.0,158.0,14.203973,484395.037
PCG,2025-07-01 11:26:00-04:00,14.205,14.2091,14.19,14.205,119272.0,235.0,14.198057,1694258.76
PCG,2025-07-01 11:27:00-04:00,14.205,14.21,14.2,14.2,105347.0,270.0,14.203103,1495927.4
PCG,2025-07-01 11:28:00-04:00,14.205,14.21,14.19,14.205,68451.0,222.0,14.199797,972346.455
PCG,2025-07-01 11:29:00-04:00,14.21,14.215,14.18,14.185,89265.0,282.0,14.202401,1266224.0250000001
PCG,2025-07-01 11:30:00-04:00,14.185,14.1898,14.18,14.1892,40569.0,95.0,14.185878,575641.6548
PCG,2025-07-01 11:31:00-04:00,14.185,14.1999,14.18,14.185,53709.0,254.0,14.18911,761862.165
PCG,2025-07-01 11:32:00-04:00,14.18,14.1899,14.175,14.175,49123.0,275.0,14.181253,696318.525
PCG,2025-07-01 11:33:00-04:00,14.175,14.1782,14.12,14.1281,95294.0,310.0,14.144732,1346323.1614
PCG,2025-07-01 11:34:00-04:00,14.13,14.1591,14.13,14.145,96402.0,282.0,14.144542,1363606.29
PCG,2025-07-01 11:35:00-04:00,14.15,14.185,14.15,14.185,115967.0,240.0,14.162758,1644991.895
PCG,2025-07-01 11:36:00-04:00,14.185,14.1992,14.185,14.195,33673.0,119.0,14.189363,477988.235
PCG,2025-07-01 11:37:00-04:00,14.195,14.21,14.195,14.205,86914.0,196.0,14.204541,1234613.37
PCG,2025-07-01 11:38:00-04:00,14.205,14.215,14.2,14.2009,63216.0,238.0,14.210381,897724.0944000001
PCG,2025-07-01 11:39:00-04:00,14.205,14.215,14.2,14.215,54830.0,197.0,14.20748,779408.45
PCG,2025-07-01 11:40:00-04:00,14.2119,14.215,14.205,14.2146,114640.0,241.0,14.210602,1629561.7440000002
PCG,2025-07-01 11:41:00-04:00,14.215,14.22,14.2047,14.21,57212.0,290.0,14.212056,812982.52
PCG,2025-07-01 11:42:00-04:00,14.205,14.2189,14.2,14.2057,83748.0,245.0,14.209035,1189698.9636000001
PCG,2025-07-01 11:43:00-04:00,14.2,14.2091,14.18,14.1892,155510.0,475.0,14.199184,2206562.492
PCG,2025-07-01 11:44:00-04:00,14.18,14.185,14.16,14.175,119913.0,283.0,14.174886,1699766.7750000001
PCG,2025-07-01 11:45:00-04:00,14.18,14.18,14.16,14.165,65767.0,204.0,14.169978,931589.5549999999
PCG,2025-07-01 11:46:00-04:00,14.165,14.1752,14.16,14.165,73918.0,230.0,14.170824,1047048.47
PCG,2025-07-01 11:47:00-04:00,14.165,14.17,14.135,14.165,201226.0,495.0,14.154587,2850366.29
PCG,2025-07-01 11:48:00-04:00,14.165,14.175,14.16,14.175,29997.0,147.0,14.169622,425207.47500000003
PCG,2025-07-01 11:49:00-04:00,14.175,14.1899,14.17,14.1801,89859.0,337.0,14.178781,1274209.6058999998
PCG,2025-07-01 11:50:00-04:00,14.18,14.185,14.17,14.175,148996.0,333.0,14.175746,2112018.3000000003
PCG,2025-07-01 11:51:00-04:00,14.175,14.19,14.175,14.1881,54778.0,148.0,14.183451,777195.7418000001
PCG,2025-07-01 11:52:00-04:00,14.18,14.19,14.18,14.18,14831.0,89.0,14.183119,210303.58
PCG,2025-07-01 11:53:00-04:00,14.185,14.185,14.17,14.175,44304.0,177.0,14.175273,628009.2000000001
PCG,2025-07-01 11:54:00-04:00,14.175,14.18,14.16,14.16,71681.0,413.0,14.164362,1015002.96
PCG,2025-07-01 11:55:00-04:00,14.16,14.16,14.15,14.155,138235.0,289.0,14.156101,1956716.4249999998
PCG,2025-07-01 11:56:00-04:00,14.16,14.19,14.155,14.1825,68970.0,277.0,14.178027,978167.0249999999
PCG,2025-07-01 11:57:00-04:00,14.185,14.1875,14.18,14.185,43437.0,176.0,14.184917,616153.845
PCG,2025-07-01 11:58:00-04:00,14.18,14.185,14.17,14.175,116708.0,323.0,14.175747,1654335.9000000001
PCG,2025-07-01 11:59:00-04:00,14.175,14.205,14.17,14.195,241490.0,446.0,14.178668,3427950.5500000003
PCG,2025-07-01 12:00:00-04:00,14.195,14.22,14.19,14.215,65163.0,292.0,14.204891,926292.045
PCG,2025-07-01 12:01:00-04:00,14.215,14.225,14.2048,14.2202,189993.0,331.0,14.208535,2701738.4586
PCG,2025-07-01 12:02:00-04:00,14.22,14.23,14.22,14.225,90132.0,157.0,14.224971,1282127.7
PCG,2025-07-01 12:03:00-04:00,14.225,14.23,14.22,14.225,110041.0,244.0,14.225015,1565333.2249999999
PCG,2025-07-01 12:04:00-04:00,14.225,14.24,14.22,14.2301,228919.0,525.0,14.230232,3257540.2619000003
PCG,2025-07-01 12:05:00-04:00,14.2301,14.24,14.23,14.235,58825.0,96.0,14.233001,837373.875
PCG,2025-07-01 12:06:00-04:00,14.235,14.25,14.22,14.2219,81549.0,337.0,14.234983,1159781.7231
PCG,2025-07-01 12:07:00-04:00,14.225,14.23,14.22,14.22,22926.0,82.0,14.222489,326007.72000000003
PCG,2025-07-01 12:08:00-04:00,14.225,14.26,14.22,14.25,214221.0,546.0,14.242011,3052649.25
PCG,2025-07-01 12:09:00-04:00,14.25,14.2599,14.245,14.245,45811.0,211.0,14.248837,652577.695
PCG,2025-07-01 12:10:00-04:00,14.245,14.26,14.245,14.255,88792.0,299.0,14.252888,1265729.96
PCG,2025-07-01 12:11:00-04:00,14.25,14.26,14.24,14.255,79394.0,248.0,14.24927,1131761.47
PCG,2025-07-01 12:12:00-04:00,14.255,14.255,14.25,14.2501,21039.0,96.0,14.252212,299807.8539
PCG,2025-07-01 12:13:00-04:00,14.25,14.255,14.23,14.245,55380.0,246.0,14.240355,788888.1
PCG,2025-07-01 12:14:00-04:00,14.245,14.26,14.24,14.2419,92929.0,231.0,14.248393,1323485.5251
PCG,2025-07-01 12:15:00-04:00,14.245,14.2488,14.23,14.2399,45822.0,162.0,14.236005,652500.6978
PCG,2025-07-01 12:16:00-04:00,14.2308,14.235,14.22,14.2281,26039.0,121.0,14.227092,370485.4959
PCG,2025-07-01 12:17:00-04:00,14.225,14.23,14.21,14.2106,51550.0,207.0,14.220711,732556.4299999999
PCG,2025-07-01 12:18:00-04:00,14.215,14.22,14.19,14.1999,86194.0,186.0,14.206881,1223946.1805999998
PCG,2025-07-01 12:19:00-04:00,14.195,14.215,14.195,14.2,53281.0,197.0,14.206274,756590.2
PCG,2025-07-01 12:20:00-04:00,14.205,14.205,14.19,14.195,45587.0,149.0,14.195662,647107.465
PCG,2025-07-01 12:21:00-04:00,14.195,14.1997,14.185,14.185,21589.0,111.0,14.19009,306239.965
PCG,2025-07-01 12:22:00-04:00,14.185,14.2,14.18,14.195,89223.0,189.0,14.186682,1266520.485
PCG,2025-07-01 12:23:00-04:00,14.19,14.2,14.19,14.195,17419.0,127.0,14.191801,247262.70500000002
PCG,2025-07-01 12:24:00-04:00,14.195,14.21,14.1948,14.205,61024.0,230.0,14.198501,866845.92
PCG,2025-07-01 12:25:00-04:00,14.205,14.205,14.1803,14.185,58694.0,192.0,14.193477,832574.39
PCG,2025-07-01 12:26:00-04:00,14.185,14.19,14.185,14.185,10399.0,95.0,14.186343,147509.815
PCG,2025-07-01 12:27:00-04:00,14.1882,14.1882,14.17,14.18,20594.0,147.0,14.17729,292022.92
PCG,2025-07-01 12:28:00-04:00,14.175,14.175,14.14,14.155,100070.0,345.0,14.157149,1416490.8499999999
PCG,2025-07-01 12:29:00-04:00,14.155,14.169,14.15,14.16,38176.0,183.0,14.158692,540572.16
PCG,2025-07-01 12:30:00-04:00,14.1601,14.165,14.15,14.165,72319.0,169.0,14.157754,1024398.6349999999
PCG,2025-07-01 12:31:00-04:00,14.17,14.1898,14.165,14.1898,127530.0,387.0,14.178567,1809625.194
PCG,2025-07-01 12:32:00-04:00,14.185,14.1865,14.18,14.185,17954.0,114.0,14.183786,254677.49000000002
PCG,2025-07-01 12:33:00-04:00,14.185,14.1899,14.18,14.185,36071.0,128.0,14.182863,511667.135
PCG,2025-07-01 12:34:00-04:00,14.185,14.19,14.18,14.1848,49539.0,233.0,14.186619,702700.8071999999
PCG,2025-07-01 12:35:00-04:00,14.185,14.185,14.17,14.185,43952.0,208.0,14.181842,623459.12
PCG,2025-07-01 12:36:00-04:00,14.185,14.185,14.18,14.185,31215.0,208.0,14.182279,442784.775
PCG,2025-07-01 12:37:00-04:00,14.185,14.185,14.16,14.175,48213.0,207.0,14.171637,683419.275
PCG,2025-07-01 12:38:00-04:00,14.1763,14.18,14.17,14.175,5282.0,89.0,14.175348,74872.35
PCG,2025-07-01 12:39:00-04:00,14.175,14.18,14.16,14.165,15980.0,145.0,14.169827,226356.69999999998
PCG,2025-07-01 12:40:00-04:00,14.17,14.175,14.16,14.1709,56541.0,160.0,14.166327,801236.8569
PCG,2025-07-01 12:41:00-04:00,14.175,14.175,14.16,14.165,73043.0,225.0,14.168884,1034654.095
PCG,2025-07-01 12:42:00-04:00,14.165,14.17,14.16,14.16,57700.0,271.0,14.162688,817032.0
PCG,2025-07-01 12:43:00-04:00,14.165,14.17,14.16,14.1691,17896.0,131.0,14.165849,253570.21360000002
PCG,2025-07-01 12:44:00-04:00,14.17,14.17,14.1302,14.145,49057.0,233.0,14.147532,693911.265
PCG,2025-07-01 12:45:00-04:00,14.149,14.15,14.13,14.145,131762.0,329.0,14.140268,1863773.49
PCG,2025-07-01 12:46:00-04:00,14.145,14.145,14.13,14.135,114080.0,264.0,14.137497,1612520.8
PCG,2025-07-01 12:47:00-04:00,14.135,14.15,14.135,14.145,32846.0,158.0,14.141971,464606.67
PCG,2025-07-01 12:48:00-04:00,14.14,14.15,14.12,14.125,71125.0,326.0,14.133864,1004640.625
PCG,2025-07-01 12:49:00-04:00,14.125,14.135,14.125,14.135,17719.0,122.0,14.131754,250458.065
PCG,2025-07-01 12:50:00-04:00,14.135,14.1493,14.13,14.145,55214.0,173.0,14.13939,781002.03
PCG,2025-07-01 12:51:00-04:00,14.1448,14.15,14.13,14.135,84684.0,242.0,14.138885,1197008.34
PCG,2025-07-01 12:52:00-04:00,14.135,14.1365,14.12,14.125,31867.0,198.0,14.129195,450121.375
PCG,2025-07-01 12:53:00-04:00,14.125,14.1292,14.11,14.115,56496.0,191.0,14.121764,797441.04
PCG,2025-07-01 12:54:00-04:00,14.115,14.13,14.115,14.125,84183.0,202.0,14.124742,1189084.875
PCG,2025-07-01 12:55:00-04:00,14.125,14.13,14.1208,14.125,14497.0,107.0,14.124474,204770.125
PCG,2025-07-01 12:56:00-04:00,14.125,14.13,14.1008,14.105,100627.0,390.0,14.118261,1419343.835
PCG,2025-07-01 12:57:00-04:00,14.105,14.11,14.09,14.095,71804.0,270.0,14.101025,1012077.38
PCG,2025-07-01 12:58:00-04:00,14.095,14.1,14.09,14.095,26788.0,139.0,14.09596,377576.86000000004
PCG,2025-07-01 12:59:00-04:00,14.095,14.11,14.08,14.0849,96881.0,319.0,14.095553,1364559.1968999999
PCG,2025-07-01 13:00:00-04:00,14.085,14.085,14.08,14.08,9086.0,85.0,14.083264,127930.88
PCG,2025-07-01 13:01:00-04:00,14.085,14.085,14.07,14.075,46230.0,159.0,14.075398,650687.25
PCG,2025-07-01 13:02:00-04:00,14.075,14.08,14.06,14.075,152991.0,420.0,14.071099,2153348.3249999997
PCG,2025-07-01 13:03:00-04:00,14.07,14.08,14.07,14.0789,21874.0,112.0,14.078401,307961.85860000004
PCG,2025-07-01 13:04:00-04:00,14.08,14.1,14.08,14.095,47149.0,231.0,14.087566,664565.155
PCG,2025-07-01 13:05:00-04:00,14.095,14.1,14.0936,14.1,43093.0,111.0,14.097044,607611.2999999999
PCG,2025-07-01 13:06:00-04:00,14.1,14.11,14.095,14.105,78487.0,298.0,14.102278,1107059.135
PCG,2025-07-01 13:07:00-04:00,14.105,14.11,14.095,14.105,83874.0,257.0,14.102638,1183042.77
PCG,2025-07-01 13:08:00-04:00,14.105,14.11,14.095,14.105,45399.0,169.0,14.105047,640352.895
PCG,2025-07-01 13:09:00-04:00,14.1099,14.12,14.1,14.12,41095.0,133.0,14.109589,580261.4
PCG,2025-07-01 13:10:00-04:00,14.115,14.12,14.111,14.12,7313.0,71.0,14.116881,103259.56
PCG,2025-07-01 13:11:00-04:00,14.12,14.13,14.115,14.125,70563.0,226.0,14.12157,996702.375
PCG,2025-07-01 13:12:00-04:00,14.125,14.13,14.1,14.105,66974.0,255.0,14.113867,944668.27
PCG,2025-07-01 13:13:00-04:00,14.105,14.12,14.105,14.115,29151.0,118.0,14.109133,411466.365
PCG,2025-07-01 13:14:00-04:00,14.115,14.1181,14.105,14.105,40310.0,135.0,14.111688,568572.55
PCG,2025-07-01 13:15:00-04:00,14.105,14.11,14.1,14.105,26691.0,104.0,14.107336,376476.555
PCG,2025-07-01 13:16:00-04:00,14.1094,14.11,14.1,14.105,39089.0,79.0,14.106822,551350.345
PCG,2025-07-01 13:17:00-04:00,14.105,14.12,14.105,14.115,86185.0,236.0,14.115141,1216501.275
PCG,2025-07-01 13:18:00-04:00,14.115,14.12,14.105,14.115,25456.0,187.0,14.110788,359311.44
PCG,2025-07-01 13:19:00-04:00,14.115,14.12,14.1109,14.115,60788.0,78.0,14.115519,858022.62
PCG,2025-07-01 13:20:00-04:00,14.115,14.115,14.11,14.115,28303.0,84.0,14.112292,399496.84500000003
PCG,2025-07-01 13:21:00-04:00,14.115,14.1252,14.115,14.12,18137.0,103.0,14.121832,256094.43999999997
PCG,2025-07-01 13:22:00-04:00,14.12,14.13,14.1109,14.115,27076.0,114.0,14.119914,382177.74
PCG,2025-07-01 13:23:00-04:00,14.115,14.13,14.11,14.11,32546.0,157.0,14.117585,459224.06
PCG,2025-07-01 13:24:00-04:00,14.11,14.1199,14.1,14.115,48000.0,167.0,14.112198,677520.0
PCG,2025-07-01 13:25:00-04:00,14.115,14.125,14.11,14.11,74183.0,216.0,14.115439,1046722.13
PCG,2025-07-01 13:26:00-04:00,14.115,14.115,14.105,14.105,34779.0,146.0,14.108815,490557.79500000004
PCG,2025-07-01 13:27:00-04:00,14.105,14.115,14.1,14.115,48890.0,127.0,14.11047,690082.35
PCG,2025-07-01 13:28:00-04:00,14.12,14.13,14.115,14.125,18855.0,95.0,14.12208,266326.875
PCG,2025-07-01 13:29:00-04:00,14.1299,14.1299,14.11,14.11,30037.0,153.0,14.120299,423822.07
PCG,2025-07-01 13:30:00-04:00,14.115,14.12,14.11,14.115,24572.0,120.0,14.114483,346833.78
